movie_id,title,genres,release_year,rating,popularity,runtime
9573,"Blood Work",",Crime, ,Drama, ,Mystery, ,Thriller",2002-08-04,6.1,10.089065,110
4959,"The International",",Drama, ,Thriller, ,Crime",2009-02-03,6,13.391833,118
10061,"Escape from L.A.",",Action, ,Adventure, ,Science Fiction, ,Thriller",1996-08-09,5.6,21.637234,97
10386,"The Iron Giant",",Adventure, ,Animation, ,Family, ,Fantasy, ,Science Fiction",1999-08-06,7.6,61.245957,86
421,"The Life Aquatic with Steve Zissou",",Adventure, ,Comedy, ,Drama",2004-12-10,7.1,25.237969,119
316152,"Free State of Jones",",War, ,Action, ,Drama, ,History, ,Thriller",2016-06-24,6.6,21.589393,139
11615,"The Life of David Gale",",Drama, ,Thriller, ,Crime",2003-02-21,7.3,22.442241,130
13498,"Man of the House",",Comedy, ,Action",2005-02-25,5.4,6.004422,100
241554,"Run All Night",",Action, ,Crime, ,Drama, ,Mystery, ,Thriller",2015-03-11,6.3,74.64653,114
2252,"Eastern Promises",",Thriller, ,Crime, ,Mystery",2007-09-14,7.2,35.481169,100
11968,"Into the Blue",",Action, ,Thriller, ,Adventure, ,Crime",2005-09-30,5.8,14.723467,110
10047,"The Messenger: The Story of Joan of Arc",",Adventure, ,Drama, ,Action, ,History, ,War",1999-10-18,6.2,21.084542,148
38319,"Your Highness",",Comedy",2011-04-08,5.2,21.408222,102
69668,"Dream House",",Drama, ,Thriller, ,Mystery",2011-09-30,5.8,19.267479,84
9770,"Mad City",",Action, ,Drama, ,Thriller",1997-11-07,5.9,3.314004,114
11212,"Baby's Day Out",",Action, ,Adventure, ,Comedy, ,Family",1994-07-01,5.8,21.312186,99
10533,"The Scarlet Letter",",Drama, ,History, ,Romance",1995-10-13,5.5,7.44268,135
38363,"Fair Game",",Drama, ,Thriller",2010-05-20,6.5,12.54949,108
9923,Domino,",Action, ,Crime",2005-09-22,6,18.394571,127
11863,Jade,",Action, ,Thriller, ,Mystery, ,Romance",1995-10-13,5.2,8.189406,95
18501,Gamer,",Action, ,Thriller, ,Science Fiction",2009-09-03,5.6,27.631262,95
109491,"Beautiful Creatures",",Fantasy, ,Drama, ,Romance",2013-02-13,5.6,40.721373,124
9275,"Death to Smoochy",",Comedy, ,Crime, ,Drama, ,Thriller",2002-03-28,5.9,11.329727,109
329833,"Zoolander 2",",Comedy",2016-02-06,4.7,37.253774,100
12634,"The Big Bounce",",Comedy, ,Crime",2004-01-30,5,6.397388,88
10416,"What Planet Are You From?",",Comedy, ,Drama, ,Romance, ,Science Fiction",2000-03-03,5.4,2.275331,105
47327,"Drive Angry",",Fantasy, ,Thriller, ,Action, ,Crime",2011-02-24,5.3,30.387148,105
15268,"Street Fighter: The Legend of Chun-Li",",Action, ,Adventure, ,Science Fiction, ,Thriller",2009-02-27,3.9,8.139676,97
10796,"The One",",Action, ,Science Fiction, ,Thriller",2001-11-02,5.7,21.746245,87
9548,"The Adventures of Ford Fairlane",",Action, ,Comedy, ,Thriller, ,Crime, ,Mystery",1990-07-11,6.2,2.808428,104
18947,"The Boat That Rocked",",Drama, ,Comedy",2009-04-01,7.2,31.02233,116
1900,Traffic,",Thriller, ,Drama, ,Crime",2000-12-27,6.9,25.170217,147
89,"Indiana Jones and the Last Crusade",",Adventure, ,Action",1989-05-24,7.6,80.972475,127
96724,"Anna Karenina",",Drama, ,Romance",2012-09-06,6.5,26.38704,130
198184,Chappie,",Crime, ,Action, ,Science Fiction",2015-03-04,6.6,116.700319,120
9481,"The Bone Collector",",Drama, ,Mystery, ,Thriller, ,Crime",1999-11-04,6.5,33.884459,118
4547,"Panic Room",",Crime, ,Drama, ,Thriller",2002-03-29,6.5,53.043124,111
53953,"The Tooth Fairy",",Horror",2006-08-08,4.3,0.716764,0
6415,"Three Kings",",Action, ,Adventure, ,Comedy",1999-09-27,6.6,34.973086,114
181283,"Child 44",",Crime, ,Thriller",2015-03-15,6.1,40.371098,137
9896,"Rat Race",",Adventure, ,Comedy",2001-07-30,6,18.60049,112
167,K-PAX,",Drama, ,Science Fiction",2001-10-22,7.1,30.920075,120
11232,"Kate & Leopold",",Comedy, ,Fantasy, ,Romance, ,Science Fiction",2001-12-25,6,11.940711,118
1636,Bedazzled,",Fantasy, ,Comedy, ,Romance",2000-10-19,5.6,19.348007,93
2148,"The Cotton Club",",Music, ,Drama, ,Crime, ,Romance",1984-12-14,6.6,8.59075,127
5176,"3:10 to Yuma",",Western",2007-09-06,6.9,48.801089,122
260346,"Taken 3",",Thriller, ,Action",2014-12-16,6.1,88.844777,109
1389,"Out of Sight",",Romance, ,Comedy, ,Crime",1998-06-26,6.5,16.000178,123
9894,"The Cable Guy",",Comedy, ,Drama, ,Thriller",1996-06-10,5.7,19.525659,96
7504,Earth,",Drama",1998-09-16,6.6,1.246883,101
8592,"Dick Tracy",",Adventure, ,Action, ,Comedy, ,Thriller, ,Crime",1990-06-15,5.9,7.859226,103
913,"The Thomas Crown Affair",",Drama, ,Crime, ,Romance",1999-08-06,6.6,18.102572,113
11091,"Riding in Cars with Boys",",Comedy, ,Drama, ,Romance",2001-10-19,6.5,7.226115,132
1368,"First Blood",",Action, ,Adventure, ,Thriller, ,War",1982-10-22,7.2,63.071046,93
593,Solaris,",Drama, ,Science Fiction, ,Adventure, ,Mystery",1972-03-20,7.7,24.132271,167
5393,"Happily N'Ever After",",Animation, ,Comedy, ,Family, ,Fantasy, ,Science Fiction",2006-09-14,4.6,10.410933,75
9095,"Mary Reilly",",Drama, ,Horror, ,Thriller, ,Romance",1996-02-23,5.7,6.067212,104
8874,"My Best Friend's Wedding",",Comedy, ,Romance",1997-06-19,6.3,15.401855,105
11467,"America's Sweethearts",",Comedy, ,Romance",2001-07-17,5.5,10.698929,102
320,Insomnia,",Crime, ,Mystery, ,Thriller",2002-05-24,6.8,41.322708,118
199,"Star Trek: First Contact",",Science Fiction, ,Action, ,Adventure, ,Thriller",1996-11-21,7,25.6713,111
20533,"Jonah Hex",",Action, ,Western, ,Drama, ,Fantasy, ,Thriller",2010-06-18,4.4,22.581313,80
10684,"Courage Under Fire",",Drama, ,Thriller, ,Mystery, ,War",1996-07-04,6.2,12.971122,117
1624,"Liar Liar",",Comedy",1997-03-21,6.4,26.721386,86
325789,"The Infiltrator",",Crime, ,Drama, ,Thriller",2016-07-13,6.6,24.672234,127
113464,Inchon,",Drama, ,History, ,War",1981-05-04,6.5,0.146783,140
888,"The Flintstones",",Fantasy, ,Comedy, ,Family",1994-05-26,5,28.964162,91
82675,"Taken 2",",Action, ,Crime, ,Thriller",2012-09-27,6.1,49.353524,91
4256,"Scary Movie 3",",Comedy",2003-10-24,5.8,36.585509,84
1493,"Miss Congeniality",",Comedy, ,Crime, ,Action",2000-12-14,6.1,32.624355,111
88751,"Journey to the Center of the Earth",",Action, ,Science Fiction, ,Adventure, ,Comedy, ,Family",2008-07-10,5.8,53.090422,93
11130,"The Princess Diaries 2: Royal Engagement",",Comedy, ,Drama, ,Family, ,Romance",2004-08-06,6,30.002907,113
9944,"The Pelican Brief",",Drama, ,Mystery, ,Thriller, ,Crime",1993-12-16,6.3,17.923254,141
10731,"The Client",",Drama, ,Thriller, ,Crime, ,Mystery",1994-07-20,6.4,17.746719,119
7350,"The Bucket List",",Drama, ,Comedy",2007-12-25,7,31.305336,97
9869,"Patriot Games",",Drama, ,Action, ,Thriller, ,Crime",1992-06-04,6.3,19.637704,117
4379,Monster-in-Law,",Romance, ,Comedy",2005-05-13,5.6,10.411996,101
146233,Prisoners,",Drama, ,Thriller, ,Crime",2013-09-18,7.9,88.496873,153
2034,"Training Day",",Action, ,Crime, ,Drama, ,Thriller",2001-10-05,7.3,52.081131,122
926,"Galaxy Quest",",Comedy, ,Family, ,Science Fiction",1999-12-23,6.9,30.816341,102
4248,"Scary Movie 2",",Comedy",2001-07-04,5.4,35.376971,83
64328,"The Muppets",",Comedy, ,Family, ,Music",2011-11-22,6.5,17.047276,103
36647,Blade,",Horror, ,Action",1998-08-21,6.5,43.815492,120
7214,"Coach Carter",",Drama",2005-01-14,7.3,23.234651,136
1537,"Changing Lanes",",Action, ,Adventure, ,Crime, ,Thriller",2002-04-07,5.9,17.270539,89
9360,Anaconda,",Adventure, ,Horror, ,Thriller",1997-04-11,4.7,27.684779,89
6282,"Coyote Ugly",",Comedy",2000-07-30,5.8,26.79781,100
508,"Love Actually",",Comedy, ,Romance, ,Drama",2003-09-07,7,37.073127,135
9487,"A Bug's Life",",Adventure, ,Animation, ,Comedy, ,Family",1998-11-25,6.8,87.350802,95
768,"From Hell",",Horror, ,Mystery, ,Thriller",2001-10-19,6.6,26.134678,122
2636,"The Specialist",",Action, ,Thriller",1994-10-07,5.5,16.582709,110
10478,"Tin Cup",",Comedy, ,Drama, ,Romance",1996-08-16,5.9,10.731574,135
27983,"Yours, Mine and Ours",",Comedy, ,Drama, ,Family",1968-04-24,6.2,2.094151,111
9981,"Kicking & Screaming",",Romance, ,Comedy, ,Family",2005-05-13,5.6,8.99269,95
7453,"The Hitchhiker's Guide to the Galaxy",",Adventure, ,Comedy, ,Family, ,Science Fiction",2005-01-15,6.6,51.742065,109
15045,"Fat Albert",",Comedy, ,Drama, ,Family",2004-12-12,4.3,7.157635,93
7737,"Resident Evil: Extinction",",Horror, ,Action, ,Science Fiction",2007-09-20,6.1,12.06538,94
232672,Blended,",Comedy",2014-05-21,6.6,44.120328,117
17379,"Last Holiday",",Adventure, ,Comedy, ,Drama",2006-01-13,6.4,6.156015,112
8987,"The River Wild",",Action, ,Adventure, ,Crime, ,Thriller",1994-09-30,6.1,12.362876,111
11359,"The Indian in the Cupboard",",Adventure, ,Family, ,Fantasy",1995-07-14,5.9,11.095914,96
82525,Savages,",Crime, ,Drama, ,Thriller",2012-07-06,6.2,31.856589,131
9759,Cellular,",Action, ,Adventure, ,Crime, ,Thriller",2004-09-06,6.1,24.459948,94
9486,"Johnny English",",Adventure, ,Action, ,Comedy",2003-04-06,6,28.029015,88
9906,"The Ant Bully",",Fantasy, ,Adventure, ,Animation, ,Comedy, ,Family",2006-07-27,5.5,20.239061,88
841,Dune,",Action, ,Science Fiction, ,Adventure",1984-12-14,6.5,25.876582,137
4688,"Across the Universe",",Adventure, ,Drama, ,Music, ,Romance",2007-09-14,7.1,11.872841,133
4148,"Revolutionary Road",",Drama, ,Romance",2008-12-19,6.7,20.360549,119
2207,"16 Blocks",",Action, ,Adventure, ,Crime, ,Thriller",2006-03-01,6.2,32.31022,105
9381,"Babylon A.D.",",Action, ,Adventure, ,Science Fiction, ,Thriller",2008-08-20,5.4,27.568194,101
9625,"The Glimmer Man",",Action, ,Adventure, ,Crime, ,Drama, ,Thriller",1996-10-04,4.7,6.250282,92
9304,Multiplicity,",Comedy, ,Fantasy, ,Science Fiction",1996-07-19,5.5,11.120344,117
20856,"Aliens in the Attic",",Adventure, ,Comedy, ,Family, ,Fantasy, ,Science Fiction",2009-07-31,5.3,13.707183,86
5955,"The Pledge",",Crime, ,Drama, ,Mystery, ,Thriller",2001-01-09,6.5,12.495436,123
9899,"The Producers",",Comedy, ,Music",2005-12-25,6.1,6.803965,134
9826,"The Phantom",",Adventure, ,Action",1996-06-06,4.7,9.025236,100
21355,"All the Pretty Horses",",Drama, ,Romance, ,Western",2000-12-11,5.8,7.524671,117
10858,Nixon,",History, ,Drama",1995-12-22,7.1,3.770161,192
11439,"The Ghost Writer",",Thriller, ,Mystery",2010-02-12,6.7,21.118196,128
9457,"Deep Rising",",Adventure, ,Action, ,Horror, ,Science Fiction",1998-01-30,6,6.513856,106
12412,"Miracle at St. Anna",",Drama, ,War",2008-09-15,6.3,11.387408,160
1494,"Curse of the Golden Flower",",Action, ,Drama, ,Fantasy",2006-12-21,6.6,9.950505,114
13184,"Bangkok Dangerous",",Action, ,Crime, ,Thriller",2008-08-21,5,14.813057,99
2185,"Big Trouble",",Action, ,Comedy, ,Thriller",2002-04-05,6.3,5.201688,85
6639,"Love in the Time of Cholera",",Drama, ,Romance",2007-10-04,6.4,5.361699,139
38153,"Shadow Conspiracy",",Action, ,Thriller",1997-01-31,4,3.848893,103
58233,"Johnny English Reborn",",Crime, ,Adventure, ,Action, ,Comedy, ,Thriller",2011-09-15,6,35.6585,101
116977,Foodfight!,",Animation, ,Action, ,Comedy, ,Family",2012-06-15,2.3,5.258726,87
68734,Argo,",Drama, ,Thriller",2012-10-11,7.1,62.01056,120
5503,"The Fugitive",",Adventure, ,Action, ,Thriller, ,Crime, ,Mystery",1993-08-06,7.2,54.884297,130
27573,"The Bounty Hunter",",Action",2010-03-16,5.5,33.747825,110
819,Sleepers,",Crime, ,Drama, ,Thriller",1996-10-18,7.3,16.245068,147
1369,"Rambo: First Blood Part II",",Action, ,Adventure, ,Thriller, ,War",1985-05-21,6.3,38.653969,96
9623,"The Juror",",Drama, ,Thriller",1996-02-02,5.5,3.937352,118
10895,Pinocchio,",Animation, ,Family",1940-02-23,6.9,46.007991,88
10935,"Heaven's Gate",",Action, ,Drama, ,History, ,Western",1980-11-19,6.4,5.380124,219
834,"Underworld: Evolution",",Fantasy, ,Action, ,Science Fiction, ,Thriller",2006-01-12,6.4,49.020045,106
228066,"Victor Frankenstein",",Drama, ,Science Fiction, ,Thriller",2015-11-10,5.6,24.821138,109
711,"Finding Forrester",",Drama",2000-12-21,7,19.043286,136
10468,"28 Days",",Comedy, ,Drama",2000-04-06,6,5.418921,103
10027,Unleashed,",Action, ,Crime",2005-02-02,6.6,25.999888,103
11812,"The Sweetest Thing",",Romance, ,Comedy",2002-04-12,5.3,18.65632,84
37233,"The Firm",",Drama, ,Mystery, ,Thriller",1993-06-30,6.6,23.736535,154
37950,"Charlie St. Cloud",",Drama",2010-05-01,6.8,21.75433,99
27582,"The Mechanic",",Action, ,Thriller, ,Crime",2011-01-13,6.3,44.094856,93
64688,"21 Jump Street",",Action, ,Comedy, ,Crime",2012-03-12,6.7,62.714026,109
509,"Notting Hill",",Romance, ,Comedy, ,Drama",1999-05-13,7,28.969151,124
7443,"Chicken Run",",Animation, ,Comedy, ,Family",2000-06-21,6.5,31.789029,84
5966,"Along Came Polly",",Comedy, ,Romance",2004-01-16,5.8,33.238296,90
11066,Boomerang,",Comedy, ,Romance",1992-06-30,5.4,6.420434,117
136795,"The Heat",",Action, ,Comedy, ,Crime",2013-06-27,6.5,37.654688,117
8095,Cleopatra,",Drama, ,History, ,Romance",1963-06-12,6.7,13.244365,248
87826,"Here Comes the Boom",",Comedy",2012-10-11,6,26.799913,105
11560,"High Crimes",",Drama, ,Mystery, ,Thriller, ,Crime",2002-04-03,6.1,14.046705,115
25189,"The Mirror Has Two Faces",",Comedy, ,Drama, ,Romance",1996-11-15,6.5,3.844926,126
2637,"The Mothman Prophecies",",Drama, ,Horror, ,Mystery",2002-01-25,6.1,14.733513,119
18480,Brüno,",Comedy",2009-07-08,5.4,16.122168,83
709,"Licence to Kill",",Adventure, ,Action, ,Thriller",1989-07-07,5.9,28.22119,133
49730,"Red Riding Hood",",Fantasy, ,Thriller, ,Horror",2011-03-11,5.6,45.151657,100
2749,"15 Minutes",",Action, ,Crime, ,Thriller",2001-03-01,5.7,15.205371,120
9607,"Super Mario Bros.",",Adventure, ,Comedy, ,Family, ,Fantasy",1993-05-28,4,14.587367,104
1830,"Lord of War",",Crime, ,Drama, ,Thriller",2005-09-16,7,34.828241,122
79,Hero,",Drama, ,Adventure, ,Action, ,History",2002-12-19,7.2,23.607392,99
54054,"One for the Money",",Action, ,Comedy, ,Crime",2012-01-26,5.3,19.438503,91
228967,"The Interview",",Action, ,Comedy",2014-12-25,6.1,74.168016,112
46528,"The Warrior's Way",",Adventure, ,Fantasy, ,Action, ,Western, ,Thriller",2010-12-02,6.3,7.349497,100
27936,Micmacs,",Action, ,Comedy, ,Crime",2009-10-28,6.8,7.663515,100
65,"8 Mile",",Drama",2002-11-08,6.8,32.798571,110
280391,"Why I Did (Not) Eat My Father",",Adventure, ,Comedy, ,Animation",2015-04-08,5.3,5.794466,100
9476,"A Knight's Tale",",Adventure, ,Drama, ,Romance, ,Action",2001-05-11,6.6,36.670399,132
10610,"The Medallion",",Thriller, ,Fantasy, ,Action, ,Comedy",2003-08-15,5.3,14.653718,88
745,"The Sixth Sense",",Mystery, ,Thriller, ,Drama",1999-08-06,7.7,73.085576,107
49527,"Man on a Ledge",",Action, ,Thriller, ,Crime",2012-01-13,6.2,34.041407,102
73937,"The Big Year",",Comedy",2011-10-13,5.6,9.419726,100
1885,"The Karate Kid",",Drama",1984-06-22,6.9,28.456572,126
168672,"American Hustle",",Drama, ,Crime",2013-12-12,6.8,49.664128,138
18240,"The Proposal",",Comedy, ,Romance, ,Drama",2009-06-01,6.7,36.238968,108
10398,"Double Jeopardy",",Crime, ,Drama, ,Mystery, ,Thriller",1999-09-24,6.2,19.439386,105
165,"Back to the Future Part II",",Adventure, ,Comedy, ,Family, ,Science Fiction",1989-11-20,7.4,43.345252,108
240832,Lucy,",Action, ,Science Fiction",2014-07-14,6.3,115.241998,89
216015,"Fifty Shades of Grey",",Drama, ,Romance, ,Thriller",2015-02-11,5.2,98.755657,125
12279,"Spy Kids 3-D: Game Over",",Action, ,Adventure, ,Comedy, ,Family, ,Science Fiction",2003-07-25,4.7,21.998734,84
1645,"A Time to Kill",",Crime, ,Drama, ,Thriller",1996-07-24,7,25.219805,149
11007,"Cheaper by the Dozen",",Comedy",2003-12-24,6,26.516624,98
193756,"Lone Survivor",",Action, ,Drama, ,Thriller, ,War",2013-12-24,7.4,37.084384,121
11287,"A League of Their Own",",Comedy",1992-07-01,6.7,21.661028,128
259693,"The Conjuring 2",",Horror",2016-05-13,7,68.794673,134
37799,"The Social Network",",Drama",2010-09-30,7.1,69.27822,120
10184,"He's Just Not That Into You",",Comedy, ,Romance, ,Drama",2009-02-06,6.2,26.253357,129
4257,"Scary Movie 4",",Comedy",2006-04-13,5.3,32.549282,83
4234,"Scream 3",",Horror, ,Mystery",2000-02-03,5.7,24.992057,116
196,"Back to the Future Part III",",Adventure, ,Comedy, ,Family, ,Science Fiction",1990-05-25,7.1,45.769562,118
257091,"Get Hard",",Comedy",2015-03-26,5.9,36.301202,100
6114,Dracula,",Romance, ,Horror",1992-11-13,7.1,45.022964,128
24803,"Julie & Julia",",Romance, ,Drama",2009-08-06,6.6,22.853006,123
109410,42,",Drama",2013-04-12,6.8,31.884559,128
1213,"The Talented Mr. Ripley",",Thriller, ,Crime, ,Drama",1999-12-25,7,31.385257,139
100042,"Dumb and Dumber To",",Comedy",2014-11-12,5.4,67.767785,110
9036,"Eight Below",",Adventure, ,Drama, ,Family",2006-02-17,6.7,24.287306,120
257211,"The Intern",",Comedy",2015-09-24,7.1,53.114573,121
323675,"Ride Along 2",",Action, ,Comedy",2016-01-14,6.1,25.136082,102
9361,"The Last of the Mohicans",",Action, ,Adventure, ,Drama, ,History, ,Romance, ,War",1992-09-25,7.1,37.776566,112
1677,Ray,",Drama, ,Music",2004-10-29,7.2,21.743321,152
187,"Sin City",",Action, ,Thriller, ,Crime",2005-04-01,7.2,66.003433,124
7461,"Vantage Point",",Drama, ,Action, ,Thriller, ,Crime",2008-02-01,6.2,24.862767,90
16538,"I Love You, Man",",Comedy",2009-03-20,6.5,25.391899,105
9889,"Shallow Hal",",Comedy, ,Romance",2001-11-01,5.7,29.854773,114
820,JFK,",Drama, ,Thriller, ,History",1991-12-20,7.5,26.82041,189
11565,"Big Momma's House 2",",Comedy, ,Crime",2006-01-26,5.4,17.61292,99
6073,"The Mexican",",Action, ,Comedy, ,Crime, ,Romance",2001-03-01,5.8,21.021809,123
16996,"17 Again",",Comedy",2009-03-11,6.1,52.571674,102
193610,"The Other Woman",",Comedy, ,Romance",2014-04-16,6.2,34.519636,109
19912,"The Final Destination",",Horror, ,Mystery",2009-08-26,5.4,32.478077,82
296098,"Bridge of Spies",",Thriller, ,Drama",2015-10-15,7.2,48.445978,141
8007,"Behind Enemy Lines",",Action, ,Drama, ,Thriller, ,War",2001-11-17,6,24.012986,106
32823,"Get Him to the Greek",",Comedy",2010-06-04,5.9,17.869443,109
4380,"Shall We Dance?",",Drama, ,Romance, ,Comedy",2004-10-15,5.9,14.231899,107
11551,"Small Soldiers",",Comedy, ,Adventure, ,Fantasy, ,Science Fiction, ,Action",1998-07-10,6.2,23.088571,110
10336,Spawn,",Action, ,Adventure, ,Fantasy, ,Horror, ,Science Fiction, ,Thriller",1997-07-31,5,19.833664,96
11362,"The Count of Monte Cristo",",Action, ,Adventure, ,Drama, ,Thriller",2002-01-23,7.3,26.595983,131
50348,"The Lincoln Lawyer",",Crime, ,Drama, ,Thriller",2011-03-17,7,26.072228,119
48138,Unknown,",Action, ,Mystery, ,Thriller",2011-02-16,6.5,38.643914,113
1124,"The Prestige",",Drama, ,Mystery, ,Thriller",2006-10-19,8,74.440708,130
227159,"Horrible Bosses 2",",Comedy",2014-11-26,6.1,82.185281,108
68179,"Escape from Planet Earth",",Animation, ,Comedy, ,Adventure, ,Family, ,Science Fiction",2013-02-14,5.7,18.14218,89
1579,Apocalypto,",Action, ,Adventure, ,Drama, ,Thriller",2006-12-07,7.3,41.570047,139
708,"The Living Daylights",",Action, ,Adventure, ,Thriller",1987-06-29,6.2,23.331459,130
34851,Predators,",Action, ,Science Fiction, ,Adventure, ,Thriller",2010-07-03,6,47.649554,107
9930,"Legal Eagles",",Comedy, ,Crime, ,Drama, ,Romance, ,Thriller",1986-06-18,5.8,7.519433,116
1586,"Secret Window",",Thriller, ,Mystery",2004-03-12,6.4,32.908414,96
2044,"The Lake House",",Romance, ,Drama, ,Mystery",2006-06-16,6.5,29.88736,99
9913,"The Skeleton Key",",Drama, ,Horror, ,Mystery, ,Thriller",2005-07-29,6.4,29.105407,104
71864,"The Odd Life of Timothy Green",",Fantasy, ,Drama, ,Comedy, ,Family",2012-08-15,6.5,16.394452,105
10761,"Made of Honor",",Comedy, ,Romance",2008-05-02,6,19.574774,101
209451,"Jersey Boys",",Music, ,Drama",2014-06-05,6.8,14.199933,134
11975,"The Rainmaker",",Drama, ,Crime, ,Thriller",1997-11-18,6.7,12.229516,135
4970,Gothika,",Horror, ,Thriller",2003-11-21,5.8,27.303608,98
11831,Amistad,",Drama, ,History, ,Mystery",1997-12-03,6.8,3.698276,155
9096,"Medicine Man",",Adventure",1992-02-07,5.8,7.021871,106
440,"Aliens vs Predator: Requiem",",Fantasy, ,Action, ,Science Fiction, ,Thriller, ,Horror",2007-12-25,4.9,39.381913,94
11011,"Ri¢hie Ri¢h",",Comedy, ,Family",1994-12-19,5.4,14.398356,95
10641,"Autumn in New York",",Drama, ,Romance",2000-08-11,5.7,8.680334,103
11172,"Music and Lyrics",",Comedy, ,Music, ,Romance",2007-02-09,6.2,17.659032,96
39513,Paul,",Adventure, ,Comedy, ,Science Fiction",2011-02-14,6.5,43.151268,104
82687,"The Guilt Trip",",Comedy",2012-12-19,5.4,15.283444,95
41446,"Scream 4",",Horror, ,Mystery",2011-04-11,6.1,35.21926,111
8224,8MM,",Thriller, ,Crime, ,Mystery",1999-02-26,6.1,25.580272,123
10537,"The Doors",",Drama, ,Music",1991-03-01,6.7,10.794175,140
225886,"Sex Tape",",Comedy",2014-07-17,5.3,72.641296,97
10385,"Hanging Up",",Comedy, ,Drama",2000-02-16,5,3.415534,94
55779,"Final Destination 5",",Horror, ,Mystery",2011-08-12,5.9,38.555482,92
10154,"Mickey Blue Eyes",",Comedy, ,Crime, ,Romance",1999-08-16,5.3,6.786117,102
10647,"Pay It Forward",",Drama, ,Romance",2000-10-12,7,24.313684,122
11431,"Fever Pitch",",Comedy, ,Drama, ,Romance",2005-04-06,5.9,9.965073,103
8457,"Drillbit Taylor",",Comedy",2008-03-20,5.5,15.055732,102
188161,"A Million Ways to Die in the West",",Comedy, ,Western",2014-05-22,5.8,32.808675,116
8850,"The Shadow",",Adventure, ,Fantasy, ,Action, ,Thriller, ,Science Fiction",1994-07-01,5.4,8.178203,108
64685,"Extremely Loud & Incredibly Close",",Drama",2011-12-24,6.9,31.066874,129
38357,"Morning Glory",",Comedy, ,Drama, ,Romance",2010-01-12,6.1,22.491388,102
10060,"Get Rich or Die Tryin'",",Drama",2005-11-09,6.3,12.885985,117
11398,"The Art of War",",Crime, ,Action, ,Adventure",2000-08-23,5.6,7.832337,117
1833,Rent,",Drama, ,Romance",2005-11-23,6.7,10.433667,135
10391,"Bless the Child",",Drama, ,Horror, ,Thriller, ,Crime",2000-08-11,4.9,3.321949,107
8970,"The Out-of-Towners",",Comedy",1999-04-02,5,4.842626,90
9306,"The Island of Dr. Moreau",",Fantasy, ,Horror, ,Science Fiction",1996-08-23,4.6,13.210898,96
